"Suite","Phase","Method","Total","Concurrency","Log","Qps","P95","P99","Success","Failed","Status"
"csredis","warmup","all","500","10","artifacts\chaos-10x\batch-real5x10\iter-02\run-iter-02\scale-in\csredis\run-iter-02\warmup.log","238.89","0.21","2066.91","0","500","OK"
"csredis","baseline-get","get","2000","40","artifacts\chaos-10x\batch-real5x10\iter-02\run-iter-02\scale-in\csredis\run-iter-02\baseline-get.log","939.70","1.99","2078.38","0","2000","OK"
"csredis","baseline-pipeline","pipeline","2000","40","artifacts\chaos-10x\batch-real5x10\iter-02\run-iter-02\scale-in\csredis\run-iter-02\baseline-pipeline.log","938.55","2.06","2076.83","0","2000","OK"
"csredis","baseline-cacheshell","cacheshell","2000","40","artifacts\chaos-10x\batch-real5x10\iter-02\run-iter-02\scale-in\csredis\run-iter-02\baseline-cacheshell.log","945.08","1.68","2063.65","0","2000","OK"
"csredis","baseline-slot","slot","2000","40","artifacts\chaos-10x\batch-real5x10\iter-02\run-iter-02\scale-in\csredis\run-iter-02\baseline-slot.log","946.78","1.06","2062.27","0","2000","OK"
"csredis","baseline-node","node","200","10","artifacts\chaos-10x\batch-real5x10\iter-02\run-iter-02\scale-in\csredis\run-iter-02\baseline-node.log","96.60","0.29","2063.04","0","200","OK"
"csredis","mixed","all","8000","80","artifacts\chaos-10x\batch-real5x10\iter-02\run-iter-02\scale-in\csredis\run-iter-02\mixed.log","3543.80","1.29","13.11","0","8000","OK"
