"Suite","Phase","Method","Total","Concurrency","Log","Qps","P95","P99","Success","Failed","Status"
"csredis","warmup","all","500","10","artifacts\chaos-10x\batch-real5x10\iter-04\run-iter-04\failover\csredis\run-iter-04\warmup.log","230.23","164.75","288.77","500","0","OK"
"csredis","baseline-get","get","2000","40","artifacts\chaos-10x\batch-real5x10\iter-04\run-iter-04\failover\csredis\run-iter-04\baseline-get.log","4154.63","11.30","120.22","2000","0","OK"
"csredis","baseline-pipeline","pipeline","2000","40","artifacts\chaos-10x\batch-real5x10\iter-04\run-iter-04\failover\csredis\run-iter-04\baseline-pipeline.log","147.17","163.23","7875.10","93","1907","OK"
"csredis","baseline-cacheshell","cacheshell","2000","40","artifacts\chaos-10x\batch-real5x10\iter-04\run-iter-04\failover\csredis\run-iter-04\baseline-cacheshell.log","754.18","5.80","2037.69","0","2000","OK"
"csredis","baseline-slot","slot","2000","40","artifacts\chaos-10x\batch-real5x10\iter-04\run-iter-04\failover\csredis\run-iter-04\baseline-slot.log","942.02","1.27","2074.14","0","2000","OK"
"csredis","baseline-node","node","200","10","artifacts\chaos-10x\batch-real5x10\iter-04\run-iter-04\failover\csredis\run-iter-04\baseline-node.log","95.92","9.73","2067.26","0","200","OK"
"csredis","mixed","all","8000","80","artifacts\chaos-10x\batch-real5x10\iter-04\run-iter-04\failover\csredis\run-iter-04\mixed.log","3506.58","1.18","17.53","0","8000","OK"
