"Suite","Phase","Method","Total","Concurrency","Log","Qps","P95","P99","Success","Failed","Status"
"stackexchange","warmup","all","20","5","artifacts\chaos-compare\run-verify-real-4fix\node-down\stackexchange\run-verify-real-4fix\warmup.log","103.12","137.86","146.52","20","0","OK"
"stackexchange","baseline-get","get","80","20","artifacts\chaos-compare\run-verify-real-4fix\node-down\stackexchange\run-verify-real-4fix\baseline-get.log","449.60","157.77","159.51","80","0","OK"
"stackexchange","baseline-pipeline","pipeline","80","20","artifacts\chaos-compare\run-verify-real-4fix\node-down\stackexchange\run-verify-real-4fix\baseline-pipeline.log","276.09","209.66","212.43","80","0","OK"
"stackexchange","baseline-cacheshell","cacheshell","80","20","artifacts\chaos-compare\run-verify-real-4fix\node-down\stackexchange\run-verify-real-4fix\baseline-cacheshell.log","338.69","157.23","159.24","80","0","OK"
"stackexchange","baseline-slot","slot","80","20","artifacts\chaos-compare\run-verify-real-4fix\node-down\stackexchange\run-verify-real-4fix\baseline-slot.log","475.27","151.80","153.78","80","0","OK"
"stackexchange","baseline-node","node","100","5","artifacts\chaos-compare\run-verify-real-4fix\node-down\stackexchange\run-verify-real-4fix\baseline-node.log","39.25","285.17","365.77","100","0","OK"
"stackexchange","mixed","all","200","40","artifacts\chaos-compare\run-verify-real-4fix\node-down\stackexchange\run-verify-real-4fix\mixed.log","227.12","452.27","493.18","200","0","OK"
