"Suite","Phase","Method","Total","Concurrency","Log","Qps","P95","P99","Success","Failed","Status"
"csredis","warmup","all","500","10","artifacts\chaos-10x\batch-real5x10\iter-04\run-iter-04\node-down\csredis\run-iter-04\warmup.log","241.08","0.24","2061.56","0","500","OK"
"csredis","baseline-get","get","2000","40","artifacts\chaos-10x\batch-real5x10\iter-04\run-iter-04\node-down\csredis\run-iter-04\baseline-get.log","947.37","1.75","2064.71","0","2000","OK"
"csredis","baseline-pipeline","pipeline","2000","40","artifacts\chaos-10x\batch-real5x10\iter-04\run-iter-04\node-down\csredis\run-iter-04\baseline-pipeline.log","946.61","1.61","2063.61","0","2000","OK"
"csredis","baseline-cacheshell","cacheshell","2000","40","artifacts\chaos-10x\batch-real5x10\iter-04\run-iter-04\node-down\csredis\run-iter-04\baseline-cacheshell.log","943.51","1.28","2068.89","0","2000","OK"
"csredis","baseline-slot","slot","2000","40","artifacts\chaos-10x\batch-real5x10\iter-04\run-iter-04\node-down\csredis\run-iter-04\baseline-slot.log","945.06","1.36","2068.23","0","2000","OK"
"csredis","baseline-node","node","200","10","artifacts\chaos-10x\batch-real5x10\iter-04\run-iter-04\node-down\csredis\run-iter-04\baseline-node.log","96.70","0.28","2060.99","0","200","OK"
"csredis","mixed","all","8000","80","artifacts\chaos-10x\batch-real5x10\iter-04\run-iter-04\node-down\csredis\run-iter-04\mixed.log","3535.97","1.19","12.10","0","8000","OK"
