"Suite","Phase","Method","Total","Concurrency","Log","Qps","P95","P99","Success","Failed","Status"
"csredis","warmup","all","10","2","artifacts\chaos-10x\batch-verify-4fix\iter-01\run-iter-01\node-down\csredis\run-iter-01\warmup.log","41.50","137.31","137.31","10","0","OK"
"csredis","baseline-get","get","30","6","artifacts\chaos-10x\batch-verify-4fix\iter-01\run-iter-01\node-down\csredis\run-iter-01\baseline-get.log","211.90","126.02","126.03","30","0","OK"
"csredis","baseline-pipeline","pipeline","30","6","artifacts\chaos-10x\batch-verify-4fix\iter-01\run-iter-01\node-down\csredis\run-iter-01\baseline-pipeline.log","146.62","163.74","163.75","30","0","OK"
"csredis","baseline-cacheshell","cacheshell","30","6","artifacts\chaos-10x\batch-verify-4fix\iter-01\run-iter-01\node-down\csredis\run-iter-01\baseline-cacheshell.log","169.14","144.87","144.90","30","0","OK"
"csredis","baseline-slot","slot","30","6","artifacts\chaos-10x\batch-verify-4fix\iter-01\run-iter-01\node-down\csredis\run-iter-01\baseline-slot.log","201.34","132.43","132.44","30","0","OK"
"csredis","baseline-node","node","100","4","artifacts\chaos-10x\batch-verify-4fix\iter-01\run-iter-01\node-down\csredis\run-iter-01\baseline-node.log","43.42","146.77","1129.89","100","0","OK"
"csredis","mixed","all","80","10","artifacts\chaos-10x\batch-verify-4fix\iter-01\run-iter-01\node-down\csredis\run-iter-01\mixed.log","281.55","143.69","148.53","80","0","OK"
