"Suite","Phase","Method","Total","Concurrency","Log","Qps","P95","P99","Success","Failed","Status","PhaseStartUtc","PhaseEndUtc"
"stackexchange","warmup","all","500","20","artifacts\chaos-compare\run-20260508-004125\failover\stackexchange\run-20260508-004125\warmup.log","11.81","9166.93","9976.43","465","35","OK","2026-05-07T16:41:33.5101749Z","2026-05-07T16:42:18.4821890Z"
"stackexchange","baseline-get","get","5000","100","artifacts\chaos-compare\run-20260508-004125\failover\stackexchange\run-20260508-004125\baseline-get.log","7155.62","22.18","102.21","5000","0","OK","2026-05-07T16:42:18.5243825Z","2026-05-07T16:42:21.4366219Z"
"stackexchange","baseline-pipeline","pipeline","5000","100","artifacts\chaos-compare\run-20260508-004125\failover\stackexchange\run-20260508-004125\baseline-pipeline.log","5095.23","30.68","131.79","4584","416","OK","2026-05-07T16:42:21.4502117Z","2026-05-07T16:42:24.7696200Z"
"stackexchange","baseline-cacheshell","cacheshell","5000","100","artifacts\chaos-compare\run-20260508-004125\failover\stackexchange\run-20260508-004125\baseline-cacheshell.log","2872.68","51.82","119.99","4905","95","OK","2026-05-07T16:42:24.7846259Z","2026-05-07T16:42:28.8488991Z"
"stackexchange","baseline-slot","slot","5000","100","artifacts\chaos-compare\run-20260508-004125\failover\stackexchange\run-20260508-004125\baseline-slot.log","11543.19","9.92","98.81","5000","0","OK","2026-05-07T16:42:29.4950536Z","2026-05-07T16:42:31.9807477Z"
"stackexchange","baseline-node","node","500","25","artifacts\chaos-compare\run-20260508-004125\failover\stackexchange\run-20260508-004125\baseline-node.log","3.83","7823.74","9957.18","500","0","OK","2026-05-07T16:42:32.0083787Z","2026-05-07T16:44:44.7489151Z"
"stackexchange","mixed","all","20000","200","artifacts\chaos-compare\run-20260508-004125\failover\stackexchange\run-20260508-004125\mixed.log","54.34","13802.29","46750.39","19958","42","OK","2026-05-07T16:44:44.8168761Z","2026-05-07T16:50:55.0361221Z"
