"Suite","Phase","Method","Total","Concurrency","Log","Qps","P95","P99","Success","Failed","Status","PhaseStartUtc","PhaseEndUtc"
"stackexchange","warmup","all","500","20","artifacts\chaos-compare\run-20260507-002932\failover\stackexchange\run-20260507-002932\warmup.log","11.30","9837.06","10023.79","500","0","OK","2026-05-06T16:29:39.0259776Z","2026-05-06T16:30:26.3418174Z"
"stackexchange","baseline-get","get","5000","100","artifacts\chaos-compare\run-20260507-002932\failover\stackexchange\run-20260507-002932\baseline-get.log","7322.66","24.48","104.90","5000","0","OK","2026-05-06T16:30:26.3968448Z","2026-05-06T16:30:29.5543459Z"
"stackexchange","baseline-pipeline","pipeline","5000","100","artifacts\chaos-compare\run-20260507-002932\failover\stackexchange\run-20260507-002932\baseline-pipeline.log","4200.41","47.90","129.99","5000","0","OK","2026-05-06T16:30:29.5653498Z","2026-05-06T16:30:33.2508889Z"
"stackexchange","baseline-cacheshell","cacheshell","5000","100","artifacts\chaos-compare\run-20260507-002932\failover\stackexchange\run-20260507-002932\baseline-cacheshell.log","2918.63","56.71","115.76","5000","0","OK","2026-05-06T16:30:33.2630288Z","2026-05-06T16:30:37.3853773Z"
"stackexchange","baseline-slot","slot","5000","100","artifacts\chaos-compare\run-20260507-002932\failover\stackexchange\run-20260507-002932\baseline-slot.log","8661.26","13.31","164.69","5000","0","OK","2026-05-06T16:30:37.3960527Z","2026-05-06T16:30:40.3439106Z"
"stackexchange","baseline-node","node","500","25","artifacts\chaos-compare\run-20260507-002932\failover\stackexchange\run-20260507-002932\baseline-node.log","3.90","8082.86","9521.51","500","0","OK","2026-05-06T16:30:40.3550462Z","2026-05-06T16:32:51.0272160Z"
"stackexchange","mixed","all","20000","200","artifacts\chaos-compare\run-20260507-002932\failover\stackexchange\run-20260507-002932\mixed.log","51.33","25100.66","32511.80","19796","204","OK","2026-05-06T16:32:51.0399114Z","2026-05-06T16:39:22.9857005Z"
