"Suite","Phase","Method","Total","Concurrency","Log","Qps","P95","P99","Success","Failed","Status"
"csredis","warmup","all","500","20","artifacts\chaos-compare\run-real-one-look-2\failover\csredis\run-real-one-look-2\warmup.log","30.62","3876.08","6898.08","500","0","OK"
"csredis","baseline-get","get","5000","100","artifacts\chaos-compare\run-real-one-look-2\failover\csredis\run-real-one-look-2\baseline-get.log","3254.80","64.22","168.49","5000","0","OK"
"csredis","baseline-pipeline","pipeline","5000","100","artifacts\chaos-compare\run-real-one-look-2\failover\csredis\run-real-one-look-2\baseline-pipeline.log","3335.68","51.96","129.04","5000","0","OK"
"csredis","baseline-cacheshell","cacheshell","5000","100","artifacts\chaos-compare\run-real-one-look-2\failover\csredis\run-real-one-look-2\baseline-cacheshell.log","1831.70","98.69","270.30","5000","0","OK"
"csredis","baseline-slot","slot","5000","100","artifacts\chaos-compare\run-real-one-look-2\failover\csredis\run-real-one-look-2\baseline-slot.log","10088.64","13.26","111.39","5000","0","OK"
"csredis","baseline-node","node","500","25","artifacts\chaos-compare\run-real-one-look-2\failover\csredis\run-real-one-look-2\baseline-node.log","7.00","7206.24","31006.54","250","250","OK"
"csredis","mixed","all","20000","200","artifacts\chaos-compare\run-real-one-look-2\failover\csredis\run-real-one-look-2\mixed.log","7786.50","1.80","23.91","0","20000","OK"
