"Suite","Phase","Method","Total","Concurrency","Log","Qps","P95","P99","Success","Failed","Status","PhaseStartUtc","PhaseEndUtc"
"csredis","warmup","all","500","20","artifacts\chaos-compare\run-20260507-225815\scale-in\csredis\run-20260507-225815\warmup.log","10.83","9306.65","12341.84","500","0","OK","2026-05-07T14:59:53.9571525Z","2026-05-07T15:00:44.4118554Z"
"csredis","baseline-get","get","5000","100","artifacts\chaos-compare\run-20260507-225815\scale-in\csredis\run-20260507-225815\baseline-get.log","835.78","250.41","1887.04","5000","0","OK","2026-05-07T15:00:44.4696900Z","2026-05-07T15:00:53.8814815Z"
"csredis","baseline-pipeline","pipeline","5000","100","artifacts\chaos-compare\run-20260507-225815\scale-in\csredis\run-20260507-225815\baseline-pipeline.log","384.97","1424.68","2446.25","5000","0","OK","2026-05-07T15:00:53.8944785Z","2026-05-07T15:01:10.2427974Z"
"csredis","baseline-cacheshell","cacheshell","5000","100","artifacts\chaos-compare\run-20260507-225815\scale-in\csredis\run-20260507-225815\baseline-cacheshell.log","356.03","777.39","2313.07","5000","0","OK","2026-05-07T15:01:10.2566422Z","2026-05-07T15:01:27.1823606Z"
"csredis","baseline-slot","slot","5000","100","artifacts\chaos-compare\run-20260507-225815\scale-in\csredis\run-20260507-225815\baseline-slot.log","1125.09","327.01","1769.74","5000","0","OK","2026-05-07T15:01:27.1939595Z","2026-05-07T15:01:35.0580728Z"
"csredis","baseline-node","node","500","25","artifacts\chaos-compare\run-20260507-225815\scale-in\csredis\run-20260507-225815\baseline-node.log","3.50","12287.77","15891.02","500","0","OK","2026-05-07T15:01:35.0989021Z","2026-05-07T15:04:01.2982836Z"
"csredis","mixed","all","20000","200","artifacts\chaos-compare\run-20260507-225815\scale-in\csredis\run-20260507-225815\mixed.log","148.59","7409.23","8395.04","20000","0","OK","2026-05-07T15:04:01.3114493Z","2026-05-07T15:06:19.3431276Z"
